filename,mfcc_mean,mfcc_std,chroma_mean,chroma_std,contrast_mean,contrast_std,tonnetz_mean,tonnetz_std,zcr_mean,zcr_std,rms_mean,rms_std,pitch_mean,pitch_min,pitch_max,jitter,shimmer,hnr,formants,speech_rate,pauses
1001_IOM_NEU_XX.wav,"[-355.1894226074219, 105.06928253173828, 15.682560920715332, 32.02047348022461, 4.26220703125, -1.1772910356521606, -0.217864528298378, -9.334904670715332, -6.914676189422607, -15.692429542541504, 0.35435962677001953, -8.1039457321167, -9.010103225708008]","[110.13685607910156, 19.870214462280273, 21.209455490112305, 22.99601173400879, 30.83329200744629, 10.496703147888184, 10.101551055908203, 12.143909454345703, 9.167484283447266, 9.234967231750488, 9.399024963378906, 5.329320907592773, 8.240741729736328]","[0.3694346845149994, 0.3147987127304077, 0.38570636510849, 0.5018131732940674, 0.33496856689453125, 0.25523287057876587, 0.2892856001853943, 0.35723963379859924, 0.4332171678543091, 0.6679587364196777, 0.38655516505241394, 0.3791278898715973]","[0.2715238034725189, 0.25241243839263916, 0.27504128217697144, 0.32850635051727295, 0.24328051507472992, 0.22465106844902039, 0.23685115575790405, 0.2759073078632355, 0.25342702865600586, 0.3562626838684082, 0.20858415961265564, 0.2996912896633148]","[20.1332929513462, 14.987266547669131, 18.29453725860575, 16.041815407791862, 18.949196889933834, 18.788194681419387, 15.273861969065797]","[3.9561911596831827, 3.0114335859982613, 4.166524859772963, 4.405444769294022, 3.3918795149418424, 4.040350013272338, 1.8856909668848636]","[0.006042145785607882, 0.010567453364115617, -0.017849743509522356, 0.02053029436426989, 0.015987051710897364, 0.019099915185226912]","[0.06743656754606982, 0.046009644315598015, 0.0972460193328257, 0.05549981013026289, 0.02397405118165523, 0.0313582341525962]",0.06740785256410256,0.03629637835304817,0.020854842,0.023870023,110.31844573590587,78.64071389207534,154.8404483737342,0.03390516745833623,0.20733159456520428,5.240463743708367,"[287.26587553134374, 1709.286595822969, 2571.1737505573824]",7.965686274509804,0.7435897435897436
1001_IOM_SAD_XX.wav,"[-352.7873840332031, 109.33949279785156, 12.2288179397583, 29.719228744506836, 7.966109275817871, -6.503591537475586, 1.2316638231277466, -6.075720310211182, -13.609247207641602, -10.701472282409668, 1.8714933395385742, -8.486855506896973, -6.716943740844727]","[98.8785629272461, 28.483989715576172, 23.085783004760742, 22.711605072021484, 20.415346145629883, 12.064410209655762, 11.099607467651367, 11.327085494995117, 11.987835884094238, 11.295247077941895, 7.209839344024658, 5.309408187866211, 7.5588812828063965]","[0.442660391330719, 0.47955259680747986, 0.49130019545555115, 0.46209025382995605, 0.42831385135650635, 0.3111427426338196, 0.30287379026412964, 0.4039823114871979, 0.45283713936805725, 0.4112544059753418, 0.5454727411270142, 0.4854087829589844]","[0.28545916080474854, 0.2441103607416153, 0.2969454824924469, 0.2805296778678894, 0.31746459007263184, 0.23627179861068726, 0.21209540963172913, 0.30032670497894287, 0.30568253993988037, 0.24947728216648102, 0.33096709847450256, 0.2666580080986023]","[22.325975353638803, 15.11617152275271, 17.28005325942016, 16.504573887334423, 18.970013857824693, 17.380503321241097, 15.170019372724404]","[5.973070581412576, 3.879977693829541, 3.858432808220507, 3.5733046816633345, 3.387084321332745, 2.713163939842181, 1.6209560727254895]","[-0.008150730603872993, 0.007649106197863903, 0.004680125378682434, -0.019477033071586845, 0.0165962718057795, -0.015287423514012822]","[0.05618641694413297, 0.03865875915554473, 0.07564492877814068, 0.0804136312606798, 0.02805085399675283, 0.027318699434418132]",0.07724449282786885,0.04332230174011403,0.015622605,0.01336085,118.20084026686031,76.25075241103376,242.06823698052855,0.04422273837346838,0.24768239607867232,3.355376507294568,"[505.2476471929839, 1076.1169929605853, 2516.534977006017]",11.363636363636365,0.7540983606557377
1001_ITH_ANG_XX.wav,"[-299.3816833496094, 100.5864028930664, -1.0289386510849, 21.073305130004883, 10.283516883850098, -5.675363540649414, -9.639864921569824, -8.178217887878418, -4.391294479370117, -11.046256065368652, 2.551995277404785, -10.777922630310059, -10.20214557647705]","[137.99790954589844, 22.28812599182129, 33.44580841064453, 18.033584594726562, 19.19453239440918, 15.801525115966797, 13.582866668701172, 10.653374671936035, 10.503009796142578, 10.86960506439209, 7.742178916931152, 5.2783918380737305, 7.542654514312744]","[0.31503111124038696, 0.41489726305007935, 0.38007423281669617, 0.45555350184440613, 0.43997496366500854, 0.4289175868034363, 0.4291238486766815, 0.46643951535224915, 0.40311458706855774, 0.6644428968429565, 0.6984114646911621, 0.33192765712738037]","[0.17954838275909424, 0.22607243061065674, 0.20294348895549774, 0.27985718846321106, 0.27408328652381897, 0.2776091396808624, 0.24567288160324097, 0.28550344705581665, 0.2477414757013321, 0.30975261330604553, 0.3241190016269684, 0.19152170419692993]","[21.45373179828371, 14.212606694444032, 16.54524196780758, 16.168199700152595, 19.044022749990383, 17.735345369069776, 14.304197106854678]","[5.55684414821495, 3.8153137590582014, 3.420399807208777, 3.38507503121484, 3.0428978689529957, 2.547388794209988, 1.5768958675096618]","[-0.000765886393343066, 0.012430009306147792, -0.04692526762684233, -0.02665289709965449, 0.016700354629145937, 0.014430744312703707]","[0.033443530469348615, 0.046343312860123484, 0.05915275493173157, 0.04406316581948575, 0.020337244123088887, 0.021638788657978844]",0.09573567708333333,0.05044902929307459,0.029151227,0.029602645,132.00867232596056,101.76205151260159,187.9129725174655,0.06391925816419285,0.23815368547814691,1.4376568411067117,"[665.0229913795068, 1669.591145795307, 2370.675191467404]",9.114583333333334,0.6933333333333334
1001_ITH_DIS_XX.wav,"[-321.9673767089844, 93.63581085205078, -0.28045207262039185, 25.003522872924805, 8.97834300994873, -1.7322628498077393, -2.6667227745056152, -5.539177417755127, -5.326683044433594, -8.061408042907715, 2.270434617996216, -12.29448413848877, -4.352331638336182]","[96.95659637451172, 26.018693923950195, 25.411561965942383, 17.05008888244629, 15.538105964660645, 12.928160667419434, 10.021439552307129, 9.417364120483398, 9.733011245727539, 7.61835241317749, 8.012883186340332, 5.537602424621582, 4.291744232177734]","[0.5326619744300842, 0.5016199946403503, 0.4739941358566284, 0.5344238877296448, 0.4180808663368225, 0.3727702796459198, 0.3809933364391327, 0.49196434020996094, 0.4844529628753662, 0.6948274970054626, 0.5714945793151855, 0.4869692623615265]","[0.23275092244148254, 0.24542739987373352, 0.2671833336353302, 0.25046271085739136, 0.2290298193693161, 0.22020240128040314, 0.22865131497383118, 0.29388368129730225, 0.24340485036373138, 0.30479952692985535, 0.24551920592784882, 0.22645191848278046]","[20.549060664009467, 13.568907688774308, 17.145080386413913, 15.83659174005855, 17.911959875188582, 18.041692267447853, 14.750736788391697]","[5.219536718864224, 3.5100938460042963, 3.892208845357496, 3.035445960556988, 2.173546290510724, 2.0473959711146983, 1.5159685120836393]","[0.0056313991764147826, 0.013123793211799859, -0.03185518902233465, -0.008776380132665238, 0.010981284692508139, 0.006381161565728121]","[0.03081683830281971, 0.03561300281011384, 0.0473832553901082, 0.0443294580345158, 0.016952980751824637, 0.020159544545180645]",0.11060288373161764,0.055744848226574974,0.012051537,0.0077893506,148.75940280775842,72.8098200396843,550.4458990902058,0.058269390396885244,0.39987839416742477,0.7841300936919544,"[549.8471462362932, 1567.1525116410571, 2502.1491594763397]",9.615384615384615,0.6176470588235294
1001_ITH_FEA_XX.wav,"[-271.5430908203125, 100.36603546142578, -3.8075144290924072, 15.637118339538574, 7.483558654785156, -7.072514057159424, -11.232880592346191, -8.934032440185547, -4.92676305770874, -10.57548713684082, 1.603990077972412, -12.484956741333008, -11.140766143798828]","[157.99098205566406, 17.352886199951172, 34.64482116699219, 24.905986785888672, 19.57038688659668, 15.157670021057129, 12.955912590026855, 9.298779487609863, 9.117706298828125, 10.231827735900879, 8.270465850830078, 6.981881141662598, 6.580074310302734]","[0.22459639608860016, 0.2937183678150177, 0.297392338514328, 0.4250865876674652, 0.4037896990776062, 0.2614347040653229, 0.314608633518219, 0.3579545021057129, 0.3975122272968292, 0.4946898818016052, 0.6227465271949768, 0.3338850438594818]","[0.19775916635990143, 0.22335247695446014, 0.20043613016605377, 0.31707799434661865, 0.2854151129722595, 0.1865052580833435, 0.28496578335762024, 0.26894277334213257, 0.2717897295951843, 0.28621333837509155, 0.38301628828048706, 0.2831001281738281]","[22.75770367017781, 16.320662884036864, 17.59176508666983, 16.347706178439893, 19.47219779782022, 17.650790075423547, 14.711045178266728]","[5.7402214038013195, 3.983177310022673, 4.159973514661298, 3.0934777610181716, 3.289689619594722, 1.9957405373816817, 1.7849528030654425]","[-0.021268754692454095, 0.0016586537651709506, -0.006080635569312857, -0.047315196529257114, 0.014750543598103663, 0.006994998625790178]","[0.04432327126262625, 0.040324272505116415, 0.10561426591108188, 0.05631617547809801, 0.03023208537099847, 0.01769021953946638]",0.08829752604166667,0.04483531172352503,0.051065844,0.052598745,174.09167329945657,107.91380713079822,215.7067240613165,0.03433531024391368,0.18882567000608105,3.5741276659922634,"[687.4847666144971, 1627.2352770769219, 2360.751371915703]",7.638888888888889,0.7121212121212122
1001_ITH_HAP_XX.wav,"[-296.4384765625, 103.56429290771484, -0.44484999775886536, 17.190919876098633, 10.38938045501709, -5.774421691894531, -12.6140718460083, -8.299214363098145, -5.641303539276123, -10.091156005859375, 1.5479718446731567, -10.393320083618164, -9.579854011535645]","[155.3717041015625, 21.047758102416992, 34.348445892333984, 18.62630844116211, 16.01495933532715, 14.81263542175293, 13.356278419494629, 9.799616813659668, 9.174176216125488, 9.873286247253418, 7.120528697967529, 8.524553298950195, 5.905745983123779]","[0.31383204460144043, 0.40874746441841125, 0.3000623285770416, 0.3599666953086853, 0.36607038974761963, 0.22851046919822693, 0.2613038122653961, 0.405758798122406, 0.4082203805446625, 0.5103759765625, 0.6474543809890747, 0.3309464454650879]","[0.24428074061870575, 0.30085551738739014, 0.18051853775978088, 0.27352431416511536, 0.2996278405189514, 0.17327828705310822, 0.21524381637573242, 0.30983540415763855, 0.2579529881477356, 0.25806039571762085, 0.36944520473480225, 0.2533632516860962]","[21.37045088107481, 15.536871874694512, 17.90124361790083, 16.13319378443899, 18.81995316891496, 17.272995672720928, 14.903808625976495]","[5.842105371424933, 3.706008884908334, 4.243162884646959, 2.8208846662279625, 3.2564905807320175, 2.795498556045449, 1.6227303032957745]","[-0.00945586964602247, 0.0015253985958202216, -0.030782165578925175, -0.020947492872484787, 0.02048171506511123, 0.00524483865891139]","[0.038208830279273916, 0.04154232901664123, 0.07371041383650676, 0.06583123730139001, 0.01959355627786173, 0.02030760893506747]",0.08447891626602565,0.04468982473586508,0.037563667,0.04026748,177.38745314461684,109.2045823714569,390.93246357170153,0.040124421471095684,0.22453706678794771,3.093082122640641,"[498.62823957772787, 1969.7087098158672, 3190.5706223578763]",7.8125,0.7435897435897436
1001_ITH_NEU_XX.wav,"[-333.64306640625, 107.92457580566406, 5.524384498596191, 23.810026168823242, 9.562520980834961, -1.8024909496307373, -8.832832336425781, -5.296073913574219, -7.0894880294799805, -10.775364875793457, 4.191173553466797, -12.776385307312012, -8.21959400177002]","[111.54835510253906, 19.982084274291992, 27.45533561706543, 17.657546997070312, 14.842901229858398, 12.558343887329102, 13.724250793457031, 9.788002967834473, 10.188432693481445, 8.933229446411133, 11.791668891906738, 6.913294792175293, 4.960613250732422]","[0.31106847524642944, 0.3855433464050293, 0.4155498743057251, 0.4928634464740753, 0.3846944570541382, 0.3152596652507782, 0.32289788126945496, 0.36501622200012207, 0.4126809239387512, 0.5737581849098206, 0.6652819514274597, 0.34944793581962585]","[0.20650574564933777, 0.25200390815734863, 0.24980148673057556, 0.2799254059791565, 0.277510404586792, 0.24029900133609772, 0.21005545556545258, 0.24330012500286102, 0.2704370319843292, 0.286266565322876, 0.32871538400650024, 0.20181584358215332]","[20.27095240911872, 14.514428747723816, 17.33785676216637, 16.16304433212917, 18.98317987381712, 17.804755418898033, 14.684835432136863]","[6.241298042896512, 3.521271844297519, 3.903587322362566, 2.8628171640864197, 3.734209139370205, 3.0148750750354867, 1.522094087242431]","[0.007885804283057837, 0.028301591251625433, -0.019471739396089913, -0.04667590540356809, 0.004515690793547755, 0.0121499911495826]","[0.049659887688697175, 0.03313803655552017, 0.05955892472316324, 0.06898877847869629, 0.02013007537740192, 0.023812503094023822]",0.08253739519817073,0.04059497268348635,0.017469782,0.0145818135,119.66754574665103,74.85833390733585,378.5690911003864,0.03321653135144539,0.16875860548446586,2.445545786494365,"[1189.2539758320631, 2085.2325801081342, 3273.2891847022433]",8.7890625,0.6707317073170732
1001_ITH_SAD_XX.wav,"[-365.26239013671875, 102.96521759033203, 12.176179885864258, 26.511064529418945, 16.677099227905273, -1.5064454078674316, -3.709958791732788, -6.4296674728393555, -7.533913612365723, -6.962159633636475, 0.2789180278778076, -13.39995002746582, -4.484670639038086]","[95.62796020507812, 22.74237060546875, 24.59552764892578, 11.250737190246582, 10.869833946228027, 12.05846118927002, 8.863755226135254, 9.902878761291504, 9.680871963500977, 10.767162322998047, 8.219709396362305, 7.303937911987305, 4.672216415405273]","[0.4503750205039978, 0.40713226795196533, 0.3875018358230591, 0.4309896230697632, 0.36945000290870667, 0.3942610025405884, 0.3536895513534546, 0.39542505145072937, 0.5375347137451172, 0.8090698719024658, 0.4960242211818695, 0.42153966426849365]","[0.21854324638843536, 0.2255910038948059, 0.23276817798614502, 0.30152133107185364, 0.23268960416316986, 0.2591339647769928, 0.236646369099617, 0.26934799551963806, 0.22295691072940826, 0.23749050498008728, 0.19867189228534698, 0.27333587408065796]","[20.441514912483342, 14.129027805893514, 16.426844788236828, 15.692754028326268, 18.484669065275707, 16.88935857133927, 14.861584160218001]","[4.674367192014435, 3.0494855280084856, 3.1963707725436374, 2.9657128338259366, 3.1993499580284155, 2.336662425534031, 1.6393012116051362]","[0.012331429760787176, 0.009598168289602022, -0.06225324104229661, -0.016280923585097647, 0.00478551917166002, 0.017488621845841462]","[0.0337523818815885, 0.034400161201748915, 0.040929687536422676, 0.04715898541354183, 0.02015890595130583, 0.021319491410423053]",0.08715494791666667,0.0538166203021065,0.009562887,0.005843887,173.13371347303354,76.10607921405457,249.90969223882107,0.07522240028106253,0.22300674348903302,1.601426717541425,"[574.5727157351579, 1945.6800816368102, 2659.7435494221777]",8.57843137254902,0.72
1001_ITS_ANG_XX.wav,"[-287.4245910644531, 85.82678985595703, 18.67215347290039, 25.12293243408203, 6.783466339111328, -9.064777374267578, -10.3364896774292, -10.816507339477539, -4.975135326385498, -13.279205322265625, 1.9607232809066772, -12.65817642211914, -6.2963385581970215]","[137.75897216796875, 42.72940444946289, 29.722183227539062, 21.8048095703125, 21.937728881835938, 18.90418243408203, 14.947957992553711, 11.211885452270508, 9.370777130126953, 11.096672058105469, 7.136026859283447, 7.594727039337158, 9.862293243408203]","[0.32469597458839417, 0.4354618191719055, 0.34813016653060913, 0.32860442996025085, 0.2968047261238098, 0.3335793912410736, 0.3070075213909149, 0.373153418302536, 0.36237430572509766, 0.5037766695022583, 0.5302112698554993, 0.3729178309440613]","[0.22863757610321045, 0.3285716772079468, 0.25762394070625305, 0.26400142908096313, 0.22227051854133606, 0.2709476351737976, 0.21043413877487183, 0.31144413352012634, 0.2706480622291565, 0.3225780129432678, 0.34569603204727173, 0.3095296025276184]","[21.01766474813436, 15.061964918405653, 17.20311721208371, 17.056526775783777, 18.977140296403583, 18.46708516805984, 15.407240551324119]","[5.618352673539072, 4.0815368651413335, 3.1223528759080814, 3.9447627282331794, 3.8188065424492827, 3.028770691621579, 1.9679252805864702]","[-0.00349015183048767, 0.01327588474771246, -0.0527794003532629, -0.026417294931081203, 0.00913094744172885, -0.002071180806299717]","[0.045300760110986986, 0.04917776542114358, 0.09752800950318374, 0.06859401254868888, 0.03321550025177526, 0.028343272330156998]",0.14118561921296297,0.13039840075403616,0.03777037,0.033663772,204.46022238603268,105.5990260987728,540.4622270114303,0.03773374890647471,0.1885673986210708,3.31385382376687,"[294.03646970705785, 2055.3850999038027, 2555.107136797197]",10.625,0.7160493827160493
1001_ITS_DIS_XX.wav,"[-318.5354919433594, 86.17564392089844, 19.211576461791992, 23.571918487548828, 11.57309627532959, -6.510492324829102, -8.459115982055664, -7.455663681030273, -4.789793968200684, -10.82099723815918, 0.959263801574707, -12.058935165405273, -4.1140456199646]","[110.59194946289062, 45.7775764465332, 27.268360137939453, 19.4097843170166, 14.882169723510742, 15.644001007080078, 10.37334156036377, 10.145357131958008, 8.150753021240234, 9.702479362487793, 8.614224433898926, 7.656696796417236, 8.583709716796875]","[0.4072493612766266, 0.44725707173347473, 0.4100121557712555, 0.4527970552444458, 0.3988955020904541, 0.3949671983718872, 0.3484516143798828, 0.3515291213989258, 0.3927241265773773, 0.5793431997299194, 0.6725153923034668, 0.4589921832084656]","[0.28634124994277954, 0.28573039174079895, 0.26699697971343994, 0.3071351647377014, 0.25878506898880005, 0.3212209939956665, 0.25499504804611206, 0.2606216371059418, 0.2607124149799347, 0.31169000267982483, 0.31342124938964844, 0.2872072458267212]","[21.450073811021387, 14.825730143044565, 17.18575954785813, 15.91595104888094, 17.452808612349834, 17.518877233415928, 15.337577882860561]","[5.879233936517241, 3.863129364887012, 3.50944436588041, 3.3836294692362014, 2.9381325253370494, 2.465265290912715, 1.726223743056463]","[-0.029137710951159322, 0.011858660783987679, -0.009677398706908282, -0.05803037027194066, 0.008995646951443833, 0.0013513032522431381]","[0.047933309159208876, 0.03869773056860475, 0.06118227171075517, 0.05546401660552291, 0.02107237128086196, 0.024174983157446896]",0.13984658061594202,0.1339495912215658,0.019087194,0.013709667,178.44635696773557,75.14171563172987,533.8977727336596,0.04766043112417574,0.18419609872938764,2.453569093112067,"[482.7498492212879, 1861.2841380874263, 2600.343985234748]",9.765625000000002,0.7101449275362319
1001_ITS_FEA_XX.wav,"[-275.3664855957031, 85.9581069946289, 12.036094665527344, 16.7257137298584, 8.08068561553955, -10.099029541015625, -9.029690742492676, -5.980625152587891, -7.994078636169434, -15.210057258605957, -0.08349951356649399, -10.44316577911377, -7.293344974517822]","[152.0784912109375, 40.68808364868164, 26.397977828979492, 21.601972579956055, 23.735876083374023, 17.669300079345703, 14.24997329711914, 11.437531471252441, 9.421142578125, 10.549968719482422, 6.720487117767334, 7.969069957733154, 8.034382820129395]","[0.34215325117111206, 0.3627638816833496, 0.356205016374588, 0.3162156343460083, 0.26209181547164917, 0.2533431947231293, 0.26783692836761475, 0.31906750798225403, 0.3712860643863678, 0.5004314184188843, 0.7245292663574219, 0.4385494589805603]","[0.23790492117404938, 0.28609058260917664, 0.297150582075119, 0.2798090875148773, 0.2275969535112381, 0.2179773449897766, 0.20285271108150482, 0.25581955909729004, 0.30102571845054626, 0.267966091632843, 0.3330138325691223, 0.2494499534368515]","[21.856283831500676, 15.372146993938014, 17.851642434005242, 16.538690690900754, 21.049773125107958, 18.017390111356356, 14.763199698336688]","[5.318842456727501, 4.132016303011936, 4.2799901690870605, 3.7245354566259152, 4.474113673348681, 2.2568619667620697, 1.7498697251289304]","[-0.015258311521269306, 0.024632522019711334, -0.02880126568697327, -0.04319797878834795, 0.0040986898388899, -0.0011604950109968492]","[0.038055020268548095, 0.03878678422021191, 0.07251519546686803, 0.06999846682402454, 0.023796743921428103, 0.02197175544877863]",0.12610774253731344,0.09154077024941797,0.05125683,0.052250918,227.51004363655412,148.05981288390262,504.4512844259022,0.03808664249803212,0.1636084353597772,4.810258421639826,"[623.0798883397878, 1659.4855720341611, 2492.29809607407]",8.593750000000002,0.7164179104477612
1001_ITS_HAP_XX.wav,"[-274.5001525878906, 88.023193359375, 8.49650764465332, 20.58308219909668, 7.770721912384033, -9.570621490478516, -8.874992370605469, -9.63362979888916, -6.635002613067627, -14.094615936279297, 1.1187604665756226, -8.589425086975098, -4.868967056274414]","[147.43287658691406, 35.56816101074219, 24.9446964263916, 25.613571166992188, 18.398725509643555, 17.695199966430664, 14.624448776245117, 9.336320877075195, 10.56004524230957, 10.02817153930664, 7.971875190734863, 8.385969161987305, 7.482884407043457]","[0.39962828159332275, 0.4082225263118744, 0.3509388864040375, 0.41554293036460876, 0.3857240676879883, 0.3094457983970642, 0.25089454650878906, 0.32172179222106934, 0.40062960982322693, 0.6278318762779236, 0.5339170098304749, 0.4559544026851654]","[0.2331838607788086, 0.2733303904533386, 0.24759602546691895, 0.3092239797115326, 0.27363821864128113, 0.246694877743721, 0.19339540600776672, 0.24404722452163696, 0.26070740818977356, 0.3331405818462372, 0.22507046163082123, 0.3040498197078705]","[20.685774195662876, 15.31708236227356, 17.256432436266557, 16.349125114989842, 18.973472662735517, 17.758627098337328, 15.071345080103455]","[4.6690161373809485, 4.012749374982006, 3.813393460846726, 3.0929183184174924, 3.214901030687437, 2.6947064616409984, 1.9307976744540702]","[0.010158076690461301, -0.01176230735561676, -0.02292254059643032, -0.008404943120220984, 0.002576376856939388, 0.00013731936316780708]","[0.040227352551672556, 0.044770509188872674, 0.06156736233846315, 0.056004418649592026, 0.02359167634974103, 0.024109588584530838]",0.12769616168478262,0.09232169648732375,0.04364538,0.04511703,258.7792943997644,137.10129231042342,599.9409211482543,0.04211265220265288,0.195194696016111,3.716860393265099,"[356.13888040153404, 1945.1973962932916, 2616.65302471061]",9.908536585365855,0.7101449275362319
1001_ITS_NEU_XX.wav,"[-334.1861572265625, 90.10680389404297, 18.431970596313477, 29.655498504638672, 12.837329864501953, -2.585036039352417, -11.12872314453125, -7.628470420837402, -6.2563676834106445, -14.162640571594238, 1.181864619255066, -13.829611778259277, -7.954168319702148]","[115.76072692871094, 40.902687072753906, 26.896635055541992, 18.824766159057617, 15.14417552947998, 14.523868560791016, 11.729156494140625, 8.603139877319336, 8.923413276672363, 12.296035766601562, 9.08906364440918, 7.688657283782959, 6.9593610763549805]","[0.36958006024360657, 0.38031959533691406, 0.32886791229248047, 0.3372730612754822, 0.3575320839881897, 0.3108718693256378, 0.3279954493045807, 0.30565929412841797, 0.37211179733276367, 0.4414859712123871, 0.6808905005455017, 0.45300713181495667]","[0.3102140724658966, 0.2759622633457184, 0.2569347321987152, 0.28406959772109985, 0.31048256158828735, 0.2680315673351288, 0.2997472882270813, 0.25153082609176636, 0.28544434905052185, 0.25004273653030396, 0.3237276077270508, 0.26404932141304016]","[20.405148276567754, 15.91859591990943, 18.076558286236004, 15.498296960947867, 18.32707095018645, 17.85328150563998, 15.096983270856638]","[5.4932875168260935, 3.659652871835146, 3.6888058728108097, 2.461893452736523, 3.534846962487814, 3.4685885219419266, 1.8622221977070246]","[-0.03207628948337557, 0.005220823678507036, -0.03655178948946633, -0.05394198438273677, 0.01048098410891089, -0.002045675888415579]","[0.0466832676554803, 0.043325559556065416, 0.06349600788785345, 0.08885302278794235, 0.02830055808670995, 0.022499317702008657]",0.11762505073051949,0.10487763258103626,0.018965408,0.014705205,154.41831554246167,75.64461892750724,236.63305949863513,0.045638339747611875,0.22600755726095145,3.0695055825641373,"[718.7397573460329, 1588.948395752843, 2423.953455234588]",9.659090909090908,0.6883116883116883
1001_ITS_SAD_XX.wav,"[-370.89703369140625, 96.39686584472656, 20.583959579467773, 27.109392166137695, 16.737367630004883, -0.20423707365989685, -7.793384552001953, -4.193438529968262, -5.056153774261475, -11.869885444641113, 1.3431692123413086, -10.752494812011719, -7.375528335571289]","[82.60899353027344, 38.826751708984375, 20.649717330932617, 15.830251693725586, 14.542781829833984, 14.076498985290527, 11.77030086517334, 7.729728698730469, 7.357604503631592, 10.304101943969727, 8.188855171203613, 7.400541305541992, 6.911159038543701]","[0.4437071979045868, 0.40358805656433105, 0.3705231249332428, 0.3603074848651886, 0.31348922848701477, 0.29683127999305725, 0.3461524248123169, 0.42492467164993286, 0.5118311643600464, 0.7489693760871887, 0.48169541358947754, 0.4004969000816345]","[0.29516875743865967, 0.2799966633319855, 0.22684162855148315, 0.23166635632514954, 0.2182437926530838, 0.19895777106285095, 0.2247523069381714, 0.2635769546031952, 0.22187680006027222, 0.3041297197341919, 0.23419858515262604, 0.2668939530849457]","[21.272145542385005, 14.606814912610984, 16.248191970611412, 16.006360445965882, 18.30464493746977, 17.342149047654715, 14.789537820699996]","[6.0106891717701, 3.538730358359337, 3.2474385245578286, 3.1713007919058778, 3.2514360163616223, 2.5631808620779037, 1.4838857495996889]","[0.011848150936608404, 0.0071980761451045545, -0.03877157675811983, -0.008286487399822798, 0.010464164736538564, 0.0050026979131092735]","[0.03273136093374998, 0.04071237229964652, 0.05095043190705679, 0.036709310006848274, 0.023075853444034705, 0.02008215368417792]",0.11063639322916667,0.10613710962554168,0.010317848,0.0067978473,119.2885880287755,75.89333699089221,361.3821563121192,0.08677018565533032,0.25229586050696684,2.6243090214508094,"[267.01728557243507, 1658.2457691855552, 2672.335037970488]",8.522727272727273,0.6785714285714286
1001_IWL_ANG_XX.wav,"[-262.65576171875, 100.12934875488281, -1.877944827079773, 12.35327434539795, -9.753814697265625, -3.0155959129333496, -4.052601337432861, -12.354278564453125, -6.71551513671875, -15.221955299377441, 5.902221202850342, -11.455907821655273, -8.403960227966309]","[134.9314422607422, 23.746232986450195, 31.89246368408203, 22.158445358276367, 37.3191032409668, 13.019582748413086, 13.334315299987793, 12.965699195861816, 8.99742317199707, 13.08149242401123, 11.840384483337402, 7.565196514129639, 9.354239463806152]","[0.3107632100582123, 0.35380563139915466, 0.37570440769195557, 0.5054355263710022, 0.5015130639076233, 0.2682533264160156, 0.24762336909770966, 0.28657951951026917, 0.29996955394744873, 0.3392111659049988, 0.497589647769928, 0.34362947940826416]","[0.26757168769836426, 0.30286896228790283, 0.29381850361824036, 0.34282445907592773, 0.3561927080154419, 0.22879000008106232, 0.2420121729373932, 0.29133403301239014, 0.306485116481781, 0.2722068727016449, 0.3844687044620514, 0.22984009981155396]","[21.847845255796713, 17.008281498233384, 19.074474398236845, 18.204069438374084, 19.421087176876227, 20.369295987412514, 15.217967883452145]","[5.463570581384583, 5.065001121798864, 4.200794016645314, 4.884175041317901, 3.74813304051899, 4.335216248884373, 1.965061714957808]","[0.015365594428321925, 0.01780640546276474, 0.0028909838665272963, -0.05994316067546661, -0.006070615931735286, 0.00493096506455919]","[0.11946561745964135, 0.07383643054649401, 0.12848534948601592, 0.1438602080252355, 0.06092585205673595, 0.04028508576745497]",0.0913330078125,0.04637604600698384,0.05581278,0.048540283,137.30168418660676,81.90072322983602,168.4714928349511,0.015899258397447772,0.15151078299733137,7.0896090037332264,"[619.3973102005091, 1848.3624388536352, 2712.3543420887704]",7.711038961038962,0.67
